state,state fips,county,county code,commodity,data item,domain category,value
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),385
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),428
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),165
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),28
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),22
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),7
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),11
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING & NON-BEARING,,"18,403"
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),108
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),991
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"1,351"
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),514
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),725
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),467
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"14,248"
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING,,903
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),273
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),403
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),161
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),28
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),20
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),7
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),11
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING,,"17,587"
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),(D)
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),902
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"1,252"
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),(D)
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),626
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),(D)
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"13,808"
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA NON-BEARING,,260
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),131
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),86
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),26
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),7
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),6
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),1
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),3
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES NON-BEARING,,816
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),(D)
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),89
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),100
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),(D)
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),99
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),(D)
US TOTAL,99,,,MACADAMIAS,MACADAMIAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),440
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,,"19,008"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"3,127"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"6,556"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"4,518"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"1,469"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"1,362"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),897
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"1,079"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),677
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),236
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),73
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),33
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",60
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,,"553,276"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"1,094"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"14,389"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"35,726"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"26,942"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"45,939"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"58,949"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"370,237"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"99,804"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"80,118"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),"43,099"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),"27,099"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","120,118"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,,"15,608"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"1,965"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"5,441"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"3,798"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"1,293"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"1,229"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),843
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"1,039"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),647
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),228
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),73
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),33
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",58
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,,"461,890"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),688
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"10,610"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"26,483"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"20,875"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"37,699"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"50,491"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"315,045"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"84,971"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"70,520"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),"37,304"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),"23,534"
US TOTAL,99,,,PECANS,PECANS - ACRES BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","98,716"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,,"7,285"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"1,525"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"2,305"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"1,754"
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),530
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),465
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),282
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),424
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),253
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),89
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),32
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),19
US TOTAL,99,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",31
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,,"91,386"
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),406
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"3,779"
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"9,243"
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"6,067"
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"8,240"
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"8,458"
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"55,193"
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"14,834"
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"9,598"
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),"5,795"
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),"3,565"
US TOTAL,99,,,PECANS,PECANS - ACRES NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","21,402"
US TOTAL,99,,,PECANS,"PECANS, IMPROVED - OPERATIONS WITH AREA BEARING & NON-BEARING",,"13,627"
US TOTAL,99,,,PECANS,"PECANS, IMPROVED - ACRES BEARING & NON-BEARING",,"397,598"
US TOTAL,99,,,PECANS,"PECANS, IMPROVED - OPERATIONS WITH AREA BEARING",,"11,037"
US TOTAL,99,,,PECANS,"PECANS, IMPROVED - ACRES BEARING",,"324,229"
US TOTAL,99,,,PECANS,"PECANS, IMPROVED - OPERATIONS WITH AREA NON-BEARING",,"5,275"
US TOTAL,99,,,PECANS,"PECANS, IMPROVED - ACRES NON-BEARING",,"73,369"
US TOTAL,99,,,PECANS,"PECANS, NATIVE & SEEDLING - OPERATIONS WITH AREA BEARING & NON-BEARING",,"6,869"
US TOTAL,99,,,PECANS,"PECANS, NATIVE & SEEDLING - ACRES BEARING & NON-BEARING",,"155,678"
US TOTAL,99,,,PECANS,"PECANS, NATIVE & SEEDLING - OPERATIONS WITH AREA BEARING",,"5,742"
US TOTAL,99,,,PECANS,"PECANS, NATIVE & SEEDLING - ACRES BEARING",,"137,661"
US TOTAL,99,,,PECANS,"PECANS, NATIVE & SEEDLING - OPERATIONS WITH AREA NON-BEARING",,"2,373"
US TOTAL,99,,,PECANS,"PECANS, NATIVE & SEEDLING - ACRES NON-BEARING",,"18,017"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,,"1,709"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),95
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),219
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),242
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),208
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),198
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),244
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),503
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),273
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),105
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),33
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),32
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",60
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,,"344,614"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),29
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),506
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"2,085"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"3,885"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"7,114"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"17,719"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"313,276"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"42,866"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"36,266"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),"20,624"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),"27,051"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING & NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","186,469"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,,"1,319"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),67
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),164
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),169
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),158
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),156
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),199
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),406
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),201
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),93
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),28
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),30
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",54
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING,,"247,872"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),(D)
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),360
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"1,310"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),(D)
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"5,013"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"12,263"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"226,307"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),(D)
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"26,885"
US TOTAL,99,,,PISTACHIOS,PISTACHIOS - ACRES BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),"14,276"
